"66e07560dca06f04797c2b87","2024-09-10 16:35:44.000000","checkin","private","-300","true","49f5d6d7f964a520c16b1fe3","Oasis Cafe","https://foursquare.com/v/oasis-cafe/49f5d6d7f964a520c16b1fe3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66df7449b027704449744739","2024-09-09 22:18:49.000000","checkin","private","-300","true","4ad64c96f964a520670621e3","Clark-Devon Hardware","https://foursquare.com/v/clarkdevon-hardware/4ad64c96f964a520670621e3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66df6542f16586159ae3ead4","2024-09-09 21:14:42.000000","checkin","private","-300","true","6425898ca044344b67a8693a","The Understudy","https://foursquare.com/v/the-understudy/6425898ca044344b67a8693a","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66de16f77ce8171ba170ce7b","2024-09-08 21:28:23.000000","checkin","private","-300","true","4e396c382271aebfead4ae5f","A.J. Hudson's Public House","https://foursquare.com/v/aj-hudsons-public-house/4e396c382271aebfead4ae5f","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66dd13004d2ea359be9f312e","2024-09-08 02:59:12.000000","checkin","private","-300","true","4a020fa0f964a52028711fe3","Dublin's Bar And Grill","https://foursquare.com/v/dublins-bar-and-grill/4a020fa0f964a52028711fe3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66dc87ecb5409810499a79df","2024-09-07 17:05:48.000000","checkin","private","-300","true","4a58b7caf964a520b4b71fe3","Green City Market","https://foursquare.com/v/green-city-market/4a58b7caf964a520b4b71fe3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66db8e552b00004c536cf25e","2024-09-06 23:20:53.000000","checkin","private","-300","true","412a8500f964a520770c1fe3","Hopleaf Bar","https://foursquare.com/v/hopleaf-bar/412a8500f964a520770c1fe3","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66d9e171559d601493eb7b1a","2024-09-05 16:50:57.000000","checkin","private","-300","true","577563d5498e8d2eb29bd25d","Ema","https://foursquare.com/v/ema/577563d5498e8d2eb29bd25d","0"
"id","createdAt","type","visibility","timeZoneOffset","private","venue.id","venue.name","venue.url","comments.count"
"66d657481431c365b15b4346","2024-09-03 00:24:40.000000","checkin","private","-300","true","412a8500f964a520770c1fe3","Hopleaf Bar","https://foursquare.com/v/hopleaf-bar/412a8500f964a520770c1fe3","0"
